split,piece_key,composer,title,performance_rank_in_piece,performances_in_piece,midi_performance,midi_score,xml_score
validation,BachPrelude_bwv_870,Bach,Prelude_bwv_870,2,3,Bach/Prelude/bwv_870/LeeE01M.mid,Bach/Prelude/bwv_870/midi_score.mid,Bach/Prelude/bwv_870/xml_score.musicxml
validation,BachPrelude_bwv_870,Bach,Prelude_bwv_870,3,3,Bach/Prelude/bwv_870/MaximovI01M.mid,Bach/Prelude/bwv_870/midi_score.mid,Bach/Prelude/bwv_870/xml_score.musicxml
test,BachPrelude_bwv_873,Bach,Prelude_bwv_873,1,2,Bach/Prelude/bwv_873/Lisiecki02.mid,Bach/Prelude/bwv_873/midi_score.mid,Bach/Prelude/bwv_873/xml_score.musicxml
test,BachPrelude_bwv_873,Bach,Prelude_bwv_873,2,2,Bach/Prelude/bwv_873/Lisiecki13M.mid,Bach/Prelude/bwv_873/midi_score.mid,Bach/Prelude/bwv_873/xml_score.musicxml
validation,BachPrelude_bwv_874,Bach,Prelude_bwv_874,1,2,Bach/Prelude/bwv_874/BianF01M.mid,Bach/Prelude/bwv_874/midi_score.mid,Bach/Prelude/bwv_874/xml_score.musicxml
validation,BachPrelude_bwv_874,Bach,Prelude_bwv_874,2,2,Bach/Prelude/bwv_874/WongWY01M.mid,Bach/Prelude/bwv_874/midi_score.mid,Bach/Prelude/bwv_874/xml_score.musicxml
train,BachPrelude_bwv_875,Bach,Prelude_bwv_875,1,3,Bach/Prelude/bwv_875/Ahfat01M.mid,Bach/Prelude/bwv_875/midi_score.mid,Bach/Prelude/bwv_875/xml_score.musicxml
train,BachPrelude_bwv_875,Bach,Prelude_bwv_875,2,3,Bach/Prelude/bwv_875/CaoJ01M.mid,Bach/Prelude/bwv_875/midi_score.mid,Bach/Prelude/bwv_875/xml_score.musicxml
train,BachPrelude_bwv_875,Bach,Prelude_bwv_875,3,3,Bach/Prelude/bwv_875/HONG04M.mid,Bach/Prelude/bwv_875/midi_score.mid,Bach/Prelude/bwv_875/xml_score.musicxml
validation,BachPrelude_bwv_876,Bach,Prelude_bwv_876,1,2,Bach/Prelude/bwv_876/SirajA01M.mid,Bach/Prelude/bwv_876/midi_score.mid,Bach/Prelude/bwv_876/xml_score.musicxml
validation,BachPrelude_bwv_876,Bach,Prelude_bwv_876,2,2,Bach/Prelude/bwv_876/Song01M.mid,Bach/Prelude/bwv_876/midi_score.mid,Bach/Prelude/bwv_876/xml_score.musicxml
train,BachPrelude_bwv_880,Bach,Prelude_bwv_880,1,3,Bach/Prelude/bwv_880/LeungR01M.mid,Bach/Prelude/bwv_880/midi_score.mid,Bach/Prelude/bwv_880/xml_score.musicxml
train,BachPrelude_bwv_880,Bach,Prelude_bwv_880,2,3,Bach/Prelude/bwv_880/Sun02.mid,Bach/Prelude/bwv_880/midi_score.mid,Bach/Prelude/bwv_880/xml_score.musicxml
train,BachPrelude_bwv_880,Bach,Prelude_bwv_880,3,3,Bach/Prelude/bwv_880/WangA04M.mid,Bach/Prelude/bwv_880/midi_score.mid,Bach/Prelude/bwv_880/xml_score.musicxml
train,BachPrelude_bwv_883,Bach,Prelude_bwv_883,1,3,Bach/Prelude/bwv_883/GuoE01M.mid,Bach/Prelude/bwv_883/midi_score.mid,Bach/Prelude/bwv_883/xml_score.musicxml
train,BachPrelude_bwv_883,Bach,Prelude_bwv_883,2,3,Bach/Prelude/bwv_883/Lim01.mid,Bach/Prelude/bwv_883/midi_score.mid,Bach/Prelude/bwv_883/xml_score.musicxml
train,BachPrelude_bwv_883,Bach,Prelude_bwv_883,3,3,Bach/Prelude/bwv_883/LuM01M.mid,Bach/Prelude/bwv_883/midi_score.mid,Bach/Prelude/bwv_883/xml_score.musicxml
validation,BachPrelude_bwv_884,Bach,Prelude_bwv_884,1,1,Bach/Prelude/bwv_884/LiA01M.mid,Bach/Prelude/bwv_884/midi_score.mid,Bach/Prelude/bwv_884/xml_score.musicxml
train,BachPrelude_bwv_885,Bach,Prelude_bwv_885,1,6,Bach/Prelude/bwv_885/Chon02.mid,Bach/Prelude/bwv_885/midi_score.mid,Bach/Prelude/bwv_885/xml_score.musicxml
train,BachPrelude_bwv_885,Bach,Prelude_bwv_885,2,6,Bach/Prelude/bwv_885/Guo01M.mid,Bach/Prelude/bwv_885/midi_score.mid,Bach/Prelude/bwv_885/xml_score.musicxml
train,BachPrelude_bwv_885,Bach,Prelude_bwv_885,3,6,Bach/Prelude/bwv_885/Huang04M.mid,Bach/Prelude/bwv_885/midi_score.mid,Bach/Prelude/bwv_885/xml_score.musicxml
train,BachPrelude_bwv_885,Bach,Prelude_bwv_885,4,6,Bach/Prelude/bwv_885/JeonH01M.mid,Bach/Prelude/bwv_885/midi_score.mid,Bach/Prelude/bwv_885/xml_score.musicxml
train,BachPrelude_bwv_885,Bach,Prelude_bwv_885,5,6,Bach/Prelude/bwv_885/SINKEV01.mid,Bach/Prelude/bwv_885/midi_score.mid,Bach/Prelude/bwv_885/xml_score.musicxml
train,BachPrelude_bwv_885,Bach,Prelude_bwv_885,6,6,Bach/Prelude/bwv_885/SINKEV06.mid,Bach/Prelude/bwv_885/midi_score.mid,Bach/Prelude/bwv_885/xml_score.musicxml
train,BachPrelude_bwv_887,Bach,Prelude_bwv_887,1,1,Bach/Prelude/bwv_887/LiYZ01M.mid,Bach/Prelude/bwv_887/midi_score.mid,Bach/Prelude/bwv_887/xml_score.musicxml
train,BachPrelude_bwv_888,Bach,Prelude_bwv_888,1,1,Bach/Prelude/bwv_888/ZhaoK01M.mid,Bach/Prelude/bwv_888/midi_score.mid,Bach/Prelude/bwv_888/xml_score.musicxml
train,BachPrelude_bwv_889,Bach,Prelude_bwv_889,1,6,Bach/Prelude/bwv_889/Giesbrecht01M.mid,Bach/Prelude/bwv_889/midi_score.mid,Bach/Prelude/bwv_889/xml_score.musicxml
train,BachPrelude_bwv_889,Bach,Prelude_bwv_889,2,6,Bach/Prelude/bwv_889/LiuY01M.mid,Bach/Prelude/bwv_889/midi_score.mid,Bach/Prelude/bwv_889/xml_score.musicxml
train,BachPrelude_bwv_889,Bach,Prelude_bwv_889,3,6,Bach/Prelude/bwv_889/MunA01M.mid,Bach/Prelude/bwv_889/midi_score.mid,Bach/Prelude/bwv_889/xml_score.musicxml
train,BachPrelude_bwv_889,Bach,Prelude_bwv_889,4,6,Bach/Prelude/bwv_889/Wang01M.mid,Bach/Prelude/bwv_889/midi_score.mid,Bach/Prelude/bwv_889/xml_score.musicxml
train,BachPrelude_bwv_889,Bach,Prelude_bwv_889,5,6,Bach/Prelude/bwv_889/YangY02M.mid,Bach/Prelude/bwv_889/midi_score.mid,Bach/Prelude/bwv_889/xml_score.musicxml
train,BachPrelude_bwv_889,Bach,Prelude_bwv_889,6,6,Bach/Prelude/bwv_889/ZhangW02M.mid,Bach/Prelude/bwv_889/midi_score.mid,Bach/Prelude/bwv_889/xml_score.musicxml
validation,BachPrelude_bwv_891,Bach,Prelude_bwv_891,1,2,Bach/Prelude/bwv_891/BLINOV04M.mid,Bach/Prelude/bwv_891/midi_score.mid,Bach/Prelude/bwv_891/xml_score.musicxml
validation,BachPrelude_bwv_891,Bach,Prelude_bwv_891,2,2,Bach/Prelude/bwv_891/Duepree06M.mid,Bach/Prelude/bwv_891/midi_score.mid,Bach/Prelude/bwv_891/xml_score.musicxml
train,BachPrelude_bwv_892,Bach,Prelude_bwv_892,1,2,Bach/Prelude/bwv_892/Hou01M.mid,Bach/Prelude/bwv_892/midi_score.mid,Bach/Prelude/bwv_892/xml_score.musicxml
train,BachPrelude_bwv_892,Bach,Prelude_bwv_892,2,2,Bach/Prelude/bwv_892/KabuliL01M.mid,Bach/Prelude/bwv_892/midi_score.mid,Bach/Prelude/bwv_892/xml_score.musicxml
train,BachPrelude_bwv_893,Bach,Prelude_bwv_893,1,3,Bach/Prelude/bwv_893/Kleisen04M.mid,Bach/Prelude/bwv_893/midi_score.mid,Bach/Prelude/bwv_893/xml_score.musicxml
train,BachPrelude_bwv_893,Bach,Prelude_bwv_893,2,3,Bach/Prelude/bwv_893/Levitsky04M.mid,Bach/Prelude/bwv_893/midi_score.mid,Bach/Prelude/bwv_893/xml_score.musicxml
train,BachPrelude_bwv_893,Bach,Prelude_bwv_893,3,3,Bach/Prelude/bwv_893/Wong01M.mid,Bach/Prelude/bwv_893/midi_score.mid,Bach/Prelude/bwv_893/xml_score.musicxml
train,BalakirevIslamey,Balakirev,Islamey,1,10,Balakirev/Islamey/CHEN04.mid,Balakirev/Islamey/midi_score.mid,Balakirev/Islamey/xml_score.musicxml
train,BalakirevIslamey,Balakirev,Islamey,2,10,Balakirev/Islamey/CHEN10M.mid,Balakirev/Islamey/midi_score.mid,Balakirev/Islamey/xml_score.musicxml
train,BalakirevIslamey,Balakirev,Islamey,3,10,Balakirev/Islamey/Cho05.mid,Balakirev/Islamey/midi_score.mid,Balakirev/Islamey/xml_score.musicxml
train,BalakirevIslamey,Balakirev,Islamey,4,10,Balakirev/Islamey/Gorucan03.mid,Balakirev/Islamey/midi_score.mid,Balakirev/Islamey/xml_score.musicxml
train,BalakirevIslamey,Balakirev,Islamey,5,10,Balakirev/Islamey/Na04.mid,Balakirev/Islamey/midi_score.mid,Balakirev/Islamey/xml_score.musicxml
train,BalakirevIslamey,Balakirev,Islamey,6,10,Balakirev/Islamey/Na08M.mid,Balakirev/Islamey/midi_score.mid,Balakirev/Islamey/xml_score.musicxml
train,BalakirevIslamey,Balakirev,Islamey,7,10,Balakirev/Islamey/Shelest03.mid,Balakirev/Islamey/midi_score.mid,Balakirev/Islamey/xml_score.musicxml
train,BalakirevIslamey,Balakirev,Islamey,8,10,Balakirev/Islamey/Shi11.mid,Balakirev/Islamey/midi_score.mid,Balakirev/Islamey/xml_score.musicxml
train,BalakirevIslamey,Balakirev,Islamey,9,10,Balakirev/Islamey/Verbaite04.mid,Balakirev/Islamey/midi_score.mid,Balakirev/Islamey/xml_score.musicxml
train,BalakirevIslamey,Balakirev,Islamey,10,10,Balakirev/Islamey/Yi04M.mid,Balakirev/Islamey/midi_score.mid,Balakirev/Islamey/xml_score.musicxml
test,BeethovenPiano_Sonatas_1-1,Beethoven,Piano_Sonatas_1-1,1,1,Beethoven/Piano_Sonatas/1-1/KimG01.mid,Beethoven/Piano_Sonatas/1-1/midi_score.mid,Beethoven/Piano_Sonatas/1-1/xml_score.musicxml
test,BeethovenPiano_Sonatas_10-1,Beethoven,Piano_Sonatas_10-1,1,1,Beethoven/Piano_Sonatas/10-1/Hou02M.mid,Beethoven/Piano_Sonatas/10-1/midi_score.mid,Beethoven/Piano_Sonatas/10-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_11-1,Beethoven,Piano_Sonatas_11-1,1,7,Beethoven/Piano_Sonatas/11-1/Arciglione03.mid,Beethoven/Piano_Sonatas/11-1/midi_score.mid,Beethoven/Piano_Sonatas/11-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_11-1,Beethoven,Piano_Sonatas_11-1,2,7,Beethoven/Piano_Sonatas/11-1/DeTurck01.mid,Beethoven/Piano_Sonatas/11-1/midi_score.mid,Beethoven/Piano_Sonatas/11-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_11-1,Beethoven,Piano_Sonatas_11-1,3,7,Beethoven/Piano_Sonatas/11-1/LiC03M.mid,Beethoven/Piano_Sonatas/11-1/midi_score.mid,Beethoven/Piano_Sonatas/11-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_11-1,Beethoven,Piano_Sonatas_11-1,4,7,Beethoven/Piano_Sonatas/11-1/LiYZ03M.mid,Beethoven/Piano_Sonatas/11-1/midi_score.mid,Beethoven/Piano_Sonatas/11-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_11-1,Beethoven,Piano_Sonatas_11-1,5,7,Beethoven/Piano_Sonatas/11-1/MaximovI02M.mid,Beethoven/Piano_Sonatas/11-1/midi_score.mid,Beethoven/Piano_Sonatas/11-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_11-1,Beethoven,Piano_Sonatas_11-1,6,7,Beethoven/Piano_Sonatas/11-1/NAKAJI01.mid,Beethoven/Piano_Sonatas/11-1/midi_score.mid,Beethoven/Piano_Sonatas/11-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_11-1,Beethoven,Piano_Sonatas_11-1,7,7,Beethoven/Piano_Sonatas/11-1/ZhaoK02M.mid,Beethoven/Piano_Sonatas/11-1/midi_score.mid,Beethoven/Piano_Sonatas/11-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_11-2,Beethoven,Piano_Sonatas_11-2,1,1,Beethoven/Piano_Sonatas/11-2/MaximovI04.mid,Beethoven/Piano_Sonatas/11-2/midi_score.mid,Beethoven/Piano_Sonatas/11-2/xml_score.musicxml
train,BeethovenPiano_Sonatas_11-3,Beethoven,Piano_Sonatas_11-3,1,1,Beethoven/Piano_Sonatas/11-3/MaximovI05.mid,Beethoven/Piano_Sonatas/11-3/midi_score.mid,Beethoven/Piano_Sonatas/11-3/xml_score.musicxml
train,BeethovenPiano_Sonatas_12-1,Beethoven,Piano_Sonatas_12-1,1,3,Beethoven/Piano_Sonatas/12-1/Garritson01.mid,Beethoven/Piano_Sonatas/12-1/midi_score.mid,Beethoven/Piano_Sonatas/12-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_12-1,Beethoven,Piano_Sonatas_12-1,2,3,Beethoven/Piano_Sonatas/12-1/Kleisen05M.mid,Beethoven/Piano_Sonatas/12-1/midi_score.mid,Beethoven/Piano_Sonatas/12-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_12-1,Beethoven,Piano_Sonatas_12-1,3,3,Beethoven/Piano_Sonatas/12-1/Zhao02.mid,Beethoven/Piano_Sonatas/12-1/midi_score.mid,Beethoven/Piano_Sonatas/12-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_13-4,Beethoven,Piano_Sonatas_13-4,1,1,Beethoven/Piano_Sonatas/13-4/Taverna01.mid,Beethoven/Piano_Sonatas/13-4/midi_score.mid,Beethoven/Piano_Sonatas/13-4/xml_score.musicxml
train,BeethovenPiano_Sonatas_14-3,Beethoven,Piano_Sonatas_14-3,1,1,Beethoven/Piano_Sonatas/14-3/Meek03.mid,Beethoven/Piano_Sonatas/14-3/midi_score.mid,Beethoven/Piano_Sonatas/14-3/xml_score.musicxml
train,BeethovenPiano_Sonatas_15-1,Beethoven,Piano_Sonatas_15-1,1,3,Beethoven/Piano_Sonatas/15-1/LEE_H01.mid,Beethoven/Piano_Sonatas/15-1/midi_score.mid,Beethoven/Piano_Sonatas/15-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_15-1,Beethoven,Piano_Sonatas_15-1,2,3,Beethoven/Piano_Sonatas/15-1/Sekino01.mid,Beethoven/Piano_Sonatas/15-1/midi_score.mid,Beethoven/Piano_Sonatas/15-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_15-1,Beethoven,Piano_Sonatas_15-1,3,3,Beethoven/Piano_Sonatas/15-1/ZhaoA02.mid,Beethoven/Piano_Sonatas/15-1/midi_score.mid,Beethoven/Piano_Sonatas/15-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_15-4,Beethoven,Piano_Sonatas_15-4,1,1,Beethoven/Piano_Sonatas/15-4/Floril01.mid,Beethoven/Piano_Sonatas/15-4/midi_score.mid,Beethoven/Piano_Sonatas/15-4/xml_score.musicxml
train,BeethovenPiano_Sonatas_16-1,Beethoven,Piano_Sonatas_16-1,1,7,Beethoven/Piano_Sonatas/16-1/BuiJL02M.mid,Beethoven/Piano_Sonatas/16-1/midi_score.mid,Beethoven/Piano_Sonatas/16-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_16-1,Beethoven,Piano_Sonatas_16-1,2,7,Beethoven/Piano_Sonatas/16-1/Khmara01.mid,Beethoven/Piano_Sonatas/16-1/midi_score.mid,Beethoven/Piano_Sonatas/16-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_16-1,Beethoven,Piano_Sonatas_16-1,3,7,Beethoven/Piano_Sonatas/16-1/Khmara05M.mid,Beethoven/Piano_Sonatas/16-1/midi_score.mid,Beethoven/Piano_Sonatas/16-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_16-1,Beethoven,Piano_Sonatas_16-1,4,7,Beethoven/Piano_Sonatas/16-1/LeeSH02M.mid,Beethoven/Piano_Sonatas/16-1/midi_score.mid,Beethoven/Piano_Sonatas/16-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_16-1,Beethoven,Piano_Sonatas_16-1,5,7,Beethoven/Piano_Sonatas/16-1/Shybayeva02.mid,Beethoven/Piano_Sonatas/16-1/midi_score.mid,Beethoven/Piano_Sonatas/16-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_16-1,Beethoven,Piano_Sonatas_16-1,6,7,Beethoven/Piano_Sonatas/16-1/Woo01.mid,Beethoven/Piano_Sonatas/16-1/midi_score.mid,Beethoven/Piano_Sonatas/16-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_16-1,Beethoven,Piano_Sonatas_16-1,7,7,Beethoven/Piano_Sonatas/16-1/Woo05M.mid,Beethoven/Piano_Sonatas/16-1/midi_score.mid,Beethoven/Piano_Sonatas/16-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_16-2,Beethoven,Piano_Sonatas_16-2,1,1,Beethoven/Piano_Sonatas/16-2/LuoJ04M.mid,Beethoven/Piano_Sonatas/16-2/midi_score.mid,Beethoven/Piano_Sonatas/16-2/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-1,Beethoven,Piano_Sonatas_17-1,1,14,Beethoven/Piano_Sonatas/17-1/KaszoS09M.mid,Beethoven/Piano_Sonatas/17-1/midi_score.mid,Beethoven/Piano_Sonatas/17-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-1,Beethoven,Piano_Sonatas_17-1,2,14,Beethoven/Piano_Sonatas/17-1/Mordvinov02.mid,Beethoven/Piano_Sonatas/17-1/midi_score.mid,Beethoven/Piano_Sonatas/17-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-1,Beethoven,Piano_Sonatas_17-1,3,14,Beethoven/Piano_Sonatas/17-1/Tuncali01.mid,Beethoven/Piano_Sonatas/17-1/midi_score.mid,Beethoven/Piano_Sonatas/17-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-1,Beethoven,Piano_Sonatas_17-1,4,14,Beethoven/Piano_Sonatas/17-1_no_repeat/Giesbrecht02.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-1,Beethoven,Piano_Sonatas_17-1,5,14,Beethoven/Piano_Sonatas/17-1_no_repeat/GuoE02M.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-1,Beethoven,Piano_Sonatas_17-1,6,14,Beethoven/Piano_Sonatas/17-1_no_repeat/HONG01.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-1,Beethoven,Piano_Sonatas_17-1,7,14,Beethoven/Piano_Sonatas/17-1_no_repeat/KabuliL02M.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-1,Beethoven,Piano_Sonatas_17-1,8,14,Beethoven/Piano_Sonatas/17-1_no_repeat/Lee02.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-1,Beethoven,Piano_Sonatas_17-1,9,14,Beethoven/Piano_Sonatas/17-1_no_repeat/Nedayvoda01.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-1,Beethoven,Piano_Sonatas_17-1,10,14,Beethoven/Piano_Sonatas/17-1_no_repeat/Richardson02M.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-1,Beethoven,Piano_Sonatas_17-1,11,14,Beethoven/Piano_Sonatas/17-1_no_repeat/Rizikov02.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-1,Beethoven,Piano_Sonatas_17-1,12,14,Beethoven/Piano_Sonatas/17-1_no_repeat/Song01.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-1,Beethoven,Piano_Sonatas_17-1,13,14,Beethoven/Piano_Sonatas/17-1_no_repeat/TuanS02M.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-1,Beethoven,Piano_Sonatas_17-1,14,14,Beethoven/Piano_Sonatas/17-1_no_repeat/WangH03M.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-2,Beethoven,Piano_Sonatas_17-2,1,1,Beethoven/Piano_Sonatas/17-2/USHIKI05M.mid,Beethoven/Piano_Sonatas/17-2/midi_score.mid,Beethoven/Piano_Sonatas/17-2/xml_score.musicxml
train,BeethovenPiano_Sonatas_17-3,Beethoven,Piano_Sonatas_17-3,1,1,Beethoven/Piano_Sonatas/17-3/USHIKI05M.mid,Beethoven/Piano_Sonatas/17-3/midi_score.mid,Beethoven/Piano_Sonatas/17-3/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,1,9,Beethoven/Piano_Sonatas/18-1/Avdeeva01.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,Beethoven/Piano_Sonatas/18-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,2,9,Beethoven/Piano_Sonatas/18-1/ChenGuang03M.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,Beethoven/Piano_Sonatas/18-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,3,9,Beethoven/Piano_Sonatas/18-1/KOLESO06M.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,Beethoven/Piano_Sonatas/18-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,4,9,Beethoven/Piano_Sonatas/18-1/LeungR02M.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,Beethoven/Piano_Sonatas/18-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,5,9,Beethoven/Piano_Sonatas/18-1/Levitsky01.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,Beethoven/Piano_Sonatas/18-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,6,9,Beethoven/Piano_Sonatas/18-1/Levitsky05M.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,Beethoven/Piano_Sonatas/18-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,7,9,Beethoven/Piano_Sonatas/18-1/Smirnov01.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,Beethoven/Piano_Sonatas/18-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,8,9,Beethoven/Piano_Sonatas/18-1/ZhangH01.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,Beethoven/Piano_Sonatas/18-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-1,Beethoven,Piano_Sonatas_18-1,9,9,Beethoven/Piano_Sonatas/18-1/ZhangH05M.mid,Beethoven/Piano_Sonatas/18-1/midi_score.mid,Beethoven/Piano_Sonatas/18-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-2,Beethoven,Piano_Sonatas_18-2,1,4,Beethoven/Piano_Sonatas/18-2/ChenGuang04.mid,Beethoven/Piano_Sonatas/18-2/midi_score.mid,Beethoven/Piano_Sonatas/18-2/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-2,Beethoven,Piano_Sonatas_18-2,2,4,Beethoven/Piano_Sonatas/18-2/Schmitt01.mid,Beethoven/Piano_Sonatas/18-2/midi_score.mid,Beethoven/Piano_Sonatas/18-2/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-2,Beethoven,Piano_Sonatas_18-2,3,4,Beethoven/Piano_Sonatas/18-2_no_repeat/KOLESO06.mid,Beethoven/Piano_Sonatas/18-2_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/18-2_no_repeat/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-2,Beethoven,Piano_Sonatas_18-2,4,4,Beethoven/Piano_Sonatas/18-2_no_repeat/Schmitt01.mid,Beethoven/Piano_Sonatas/18-2_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/18-2_no_repeat/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-3,Beethoven,Piano_Sonatas_18-3,1,1,Beethoven/Piano_Sonatas/18-3/ChenGuang05.mid,Beethoven/Piano_Sonatas/18-3/midi_score.mid,Beethoven/Piano_Sonatas/18-3/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-4,Beethoven,Piano_Sonatas_18-4,1,2,Beethoven/Piano_Sonatas/18-4/ChenGuang06M.mid,Beethoven/Piano_Sonatas/18-4/midi_score.mid,Beethoven/Piano_Sonatas/18-4/xml_score.musicxml
train,BeethovenPiano_Sonatas_18-4,Beethoven,Piano_Sonatas_18-4,2,2,Beethoven/Piano_Sonatas/18-4/KOLESO06M.mid,Beethoven/Piano_Sonatas/18-4/midi_score.mid,Beethoven/Piano_Sonatas/18-4/xml_score.musicxml
train,BeethovenPiano_Sonatas_2-1,Beethoven,Piano_Sonatas_2-1,1,3,Beethoven/Piano_Sonatas/2-1/Kochetkova01.mid,Beethoven/Piano_Sonatas/2-1/midi_score.mid,Beethoven/Piano_Sonatas/2-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_2-1,Beethoven,Piano_Sonatas_2-1,2,3,Beethoven/Piano_Sonatas/2-1/OUSSET01.mid,Beethoven/Piano_Sonatas/2-1/midi_score.mid,Beethoven/Piano_Sonatas/2-1/xml_score.musicxml
train,BeethovenPiano_Sonatas_2-1,Beethoven,Piano_Sonatas_2-1,3,3,Beethoven/Piano_Sonatas/2-1/Yang02.mid,Beethoven/Piano_Sonatas/2-1/midi_score.mid,Beethoven/Piano_Sonatas/2-1/xml_score.musicxml
validation,BeethovenPiano_Sonatas_21-1,Beethoven,Piano_Sonatas_21-1,1,25,Beethoven/Piano_Sonatas/21-1/HAGINO02.mid,Beethoven/Piano_Sonatas/21-1/midi_score.mid,Beethoven/Piano_Sonatas/21-1/xml_score.musicxml
validation,BeethovenPiano_Sonatas_21-1,Beethoven,Piano_Sonatas_21-1,2,25,Beethoven/Piano_Sonatas/21-1/KaiRuiR02M.mid,Beethoven/Piano_Sonatas/21-1/midi_score.mid,Beethoven/Piano_Sonatas/21-1/xml_score.musicxml
